,id,confirmed,policyagreed,deleted,suspended,idnumber,country,lang,firstaccess,lastaccess,lastlogin,currentlogin,lastip,gender,CountryCode
576,592,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
577,596,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
578,597,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
579,3,1,0,0,0,,Germany,en,1548424498,1564413335,1564130025,1564412943,2003:a:310:a700:a430:3c15:f1b6:8e1f,Male,DE
580,584,1,0,0,0,,Nigeria,en,1556110666,1556112686,0,1556110666,197.210.227.13,Male,NG
581,591,1,0,0,0,,Rwanda,en,1556130144,1563878605,1563789093,1563878605,41.74.173.2,Male,RW
582,587,1,0,0,0,,Nigeria,en,1556112772,1556113161,0,1556112772,41.203.72.219,Male,NG
583,710,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
584,614,1,0,0,0,,Nigeria,en,1562321992,1562322674,0,1562321992,41.203.78.240,Male,NG
585,608,1,0,0,0,,Kenya,en,1556219726,1557944075,1557264515,1557944075,2c0f:fe38:2021:d7fa:1:2:2900:6acb,Male,KE
586,620,1,0,0,0,,Ghana,en,1556813741,1556813741,0,1556813741,197.251.199.204,Male,GH
587,627,1,0,0,0,,Nigeria,en,1561484064,1562159714,1561484064,1562159628,41.203.73.41,Male,NG
588,903,1,0,0,0,,Kenya,en,1559015812,1559595963,1559015812,1559595047,41.80.126.207,Female,KE
589,602,1,0,0,0,,"Congo, Democratic Republic of the",en,1558017558,1558017871,0,1558017558,41.138.85.23,Male,CD
590,603,1,0,0,0,,Ghana,en,1556789274,1556790777,0,1556789274,41.66.209.94,Male,GH
591,601,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
592,604,1,0,0,0,,Ethiopia,en,0,0,0,0,,Male,ET
593,606,1,0,0,0,,Ethiopia,en,0,0,0,0,,Male,ET
594,617,1,0,0,0,,Rwanda,en,1556117002,1556120505,0,1556117002,105.179.0.234,Male,RW
595,610,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
596,613,1,0,0,0,,Kenya,en,0,0,0,0,,Female,KE
597,616,1,0,0,0,,Nigeria,en,0,0,0,0,,Female,NG
598,619,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
599,615,1,0,0,0,,Nigeria,en,1556124989,1556940517,1556124989,1556937341,41.217.123.174,Male,NG
600,621,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
601,622,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
602,623,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
603,624,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
604,625,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
605,711,1,0,0,0,,Ethiopia,en,0,0,0,0,,Male,ET
606,650,1,0,0,0,,Kenya,en,1556112321,1563314174,1562628993,1563314174,154.70.4.245,Male,KE
607,642,1,0,0,0,,Ghana,en,1556114089,1556114258,0,1556114089,154.160.0.71,Female,GH
608,385,1,0,0,0,,Nigeria,en,1552600558,1564460220,1563959599,1564459982,41.203.78.139,Male,NG
609,629,1,0,0,0,,Rwanda,en,0,0,0,0,,Male,RW
610,633,1,0,0,0,,Ethiopia,en,0,0,0,0,,Male,ET
611,634,1,0,0,0,,Ethiopia,en,0,0,0,0,,Male,ET
612,635,1,0,0,0,,Uganda,en,0,0,0,0,,Male,UG
613,636,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
614,637,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
615,638,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
616,639,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
617,641,1,0,0,0,,Kenya,en,0,0,0,0,,Female,KE
618,643,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
619,644,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
620,645,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
621,647,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
622,648,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
623,649,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
624,651,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
625,652,1,0,0,0,,Rwanda,en,0,0,0,0,,Male,RW
626,654,1,0,0,0,,Ghana,en,1556196454,1556202686,0,1556196454,197.255.127.238,Male,GH
627,630,1,0,0,0,,Ghana,en,1556208256,1556208533,0,1556208256,41.66.202.141,Male,GH
628,662,1,0,0,0,,Ghana,en,1556116444,1556121224,0,1556116444,102.176.94.195,Male,GH
629,976,1,0,0,0,,Kenya,en,1562587427,1562588037,0,1562587427,41.80.174.32,Male,KE
630,682,1,0,0,0,,Nigeria,en,1557254705,1557254787,0,1557254705,41.190.2.209,Male,NG
631,149,1,0,0,0,,Kenya,en,1550465816,1557492459,1553498102,1557491906,41.138.85.30,Female,KE
632,672,1,0,0,0,,Rwanda,en,1559077692,1559077692,0,1559077692,41.186.83.72,Male,RW
633,459,1,0,0,0,,Rwanda,en,1556115572,1556115920,0,1556115572,41.138.85.5,Male,RW
634,657,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
635,660,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
636,663,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
637,664,1,0,0,0,,Uganda,en,0,0,0,0,,Male,UG
638,665,1,0,0,0,,Ethiopia,en,0,0,0,0,,Male,ET
639,666,1,0,0,0,,"Congo, Democratic Republic of the",en,0,0,0,0,,Male,CD
640,669,1,0,0,0,,Ethiopia,en,0,0,0,0,,Male,ET
641,670,1,0,0,0,,Gambia,en,1556116034,1556116034,0,1556116034,212.60.90.6,Male,GM
642,671,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
643,673,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
644,674,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
645,677,1,0,0,0,,Algeria,en,0,0,0,0,,Male,DZ
646,678,1,0,0,0,,Ethiopia,en,0,0,0,0,,Male,ET
647,679,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
648,680,1,0,0,0,,Uganda,en,0,0,0,0,,Male,UG
649,667,1,0,0,0,,Rwanda,en,1556186418,1556188549,0,1556186418,41.223.224.10,Male,RW
650,486,1,0,0,0,,Rwanda,en,1556161165,1562561390,1562552599,1562554954,41.186.25.1,Male,RW
651,190,1,0,0,0,,Ghana,en,1550488924,1563958524,1563876661,1563958524,196.10.215.1,Female,GH
652,505,1,0,0,0,,Ghana,en,1561466282,1562789711,1561466282,1562789711,154.160.19.183,Male,GH
653,482,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
654,483,1,0,0,0,,Ethiopia,en,0,0,0,0,,Female,ET
655,485,1,0,0,0,,Ethiopia,en,0,0,0,0,,Male,ET
656,492,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
657,499,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
658,511,1,0,0,0,,Ghana,en,1556114399,1557307147,1556114399,1557306717,154.160.2.184,Male,GH
659,593,1,0,0,0,,Kenya,en,1558963331,1560240959,1558963331,1560238567,196.207.137.153,Male,KE
660,515,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
661,521,1,0,0,0,,Ethiopia,en,0,0,0,0,,Male,ET
662,527,1,0,0,0,,Ethiopia,en,0,0,0,0,,Female,ET
663,475,1,0,0,0,,Ghana,en,1556111134,1557250609,1556111134,1557250268,154.160.3.90,Male,GH
664,513,1,0,0,0,,Ghana,en,1556195652,1556196152,0,1556195652,41.66.209.66,Female,GH
665,550,1,0,0,0,,Ethiopia,en,0,0,0,0,,Male,ET
666,563,1,0,0,0,,South Africa,en,0,0,0,0,,Male,ZA
667,571,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
668,484,1,0,0,0,,Ethiopia,en,1556132415,1556218506,1556132415,1556215583,196.189.130.12,Male,ET
669,362,1,0,0,0,,Nigeria,en,1552564706,1563511145,1563365508,1563511145,197.210.28.20,Male,NG
670,535,1,0,0,0,,Ethiopia,en,1556178067,1556178332,0,1556178067,196.188.240.73,Female,ET
671,569,1,0,0,0,,"Tanzania, UNITED REPUBLIC OF",en,1561561914,1561561914,0,1561561914,41.222.181.70,Male,TZ
672,542,1,0,0,0,,Rwanda,en,1556178879,1556179388,0,1556178879,41.138.85.29,Female,RW
673,557,1,0,0,0,,Ghana,en,1556171960,1562971339,1562683431,1562971276,197.251.240.233,Female,GH
674,341,1,0,0,0,,Ghana,en,1558134361,1561407034,1561327650,1561407034,154.160.17.222,Male,GH
675,693,1,0,0,0,,Madagascar,en,1556126537,1556126537,0,1556126537,197.158.74.97,Female,MG
676,706,1,0,0,0,,Egypt,en,1556690793,1557468412,1556690793,1557468412,156.202.240.188,Male,EG
677,700,1,0,0,0,,Ethiopia,en,1556116846,1556117346,0,1556116846,197.156.86.230,Female,ET
678,684,1,0,0,0,,"Tanzania, UNITED REPUBLIC OF",en,0,0,0,0,,Male,TZ
679,685,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
680,687,1,0,0,0,,Nigeria,en,0,0,0,0,,Female,NG
681,689,1,0,0,0,,Nigeria,en,0,0,0,0,,Female,NG
682,690,1,0,0,0,,Kenya,en,0,0,0,0,,Female,KE
683,691,1,0,0,0,,Zambia,en,0,0,0,0,,Male,ZM
684,694,1,0,0,0,,Ethiopia,en,0,0,0,0,,Female,ET
685,696,1,0,0,0,,Kenya,en,0,0,0,0,,Female,KE
686,697,1,0,0,0,,Ethiopia,en,0,0,0,0,,Male,ET
687,698,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
688,699,1,0,0,0,,Nigeria,en,0,0,0,0,,Female,NG
689,701,1,0,0,0,,Ethiopia,en,0,0,0,0,,Female,ET
690,703,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
691,704,1,0,0,0,,Ethiopia,en,0,0,0,0,,Female,ET
692,705,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
693,707,1,0,0,0,,"Tanzania, UNITED REPUBLIC OF",en,0,0,0,0,,Male,TZ
694,709,1,0,0,0,,Rwanda,en,0,0,0,0,,Male,RW
695,715,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
696,716,1,0,0,0,,Kenya,en,0,0,0,0,,Male,KE
697,573,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
698,580,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
699,717,1,0,0,0,,Kenya,en,0,0,0,0,,Male,KE
700,599,1,0,0,0,,Nigeria,en,0,0,0,0,,Female,NG
701,600,1,0,0,0,,Rwanda,en,0,0,0,0,,Female,RW
702,605,1,0,0,0,,Ethiopia,en,0,0,0,0,,Male,ET
703,646,1,0,0,0,,Ghana,en,1556625705,1556625928,0,1556625705,197.255.118.229,Male,GH
704,626,1,0,0,0,,Ethiopia,en,0,0,0,0,,Male,ET
705,628,1,0,0,0,,Rwanda,en,0,0,0,0,,Male,RW
706,611,1,0,0,0,,Ghana,en,1556173967,1564216921,1557160162,1564216921,102.176.94.135,Male,GH
707,640,1,0,0,0,,Ethiopia,en,0,0,0,0,,Female,ET
708,653,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
709,658,1,0,0,0,,Nigeria,en,1557569140,1557569140,0,1557569140,197.210.45.152,Male,NG
710,661,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
711,668,1,0,0,0,,Malawi,en,0,0,0,0,,Female,MW
712,675,1,0,0,0,,Nigeria,en,0,0,0,0,,Female,NG
713,681,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
714,409,1,0,0,0,,Ghana,en,1556130690,1564503267,1564502296,1564503267,41.204.51.46,Male,GH
715,695,1,0,0,0,,Ethiopia,en,0,0,0,0,,Male,ET
716,702,1,0,0,0,,Ethiopia,en,0,0,0,0,,Male,ET
717,708,1,0,0,0,,Nigeria,en,0,0,0,0,,Female,NG
718,688,1,0,0,0,,Nigeria,en,1556113159,1562082013,1561471495,1562076714,129.56.39.97,Male,NG
719,574,1,0,0,0,,Nigeria,en,1556120254,1556120533,0,1556120254,105.112.120.174,Male,NG
720,730,1,0,0,0,,Botswana,en,1556289291,1556290137,0,1556289291,168.167.50.75,Female,BW
721,719,1,0,0,0,,Kenya,en,0,0,0,0,,Male,KE
722,720,1,0,0,0,,Zimbabwe,en,0,0,0,0,,Male,ZW
723,721,1,0,0,0,,Ethiopia,en,1556361755,1556525194,1556361755,1556525194,196.188.178.5,Male,ET
724,733,1,0,0,0,,Ghana,en,1556267791,1557475466,1556267791,1557475466,41.215.173.25,Male,GH
725,725,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
726,729,1,0,0,0,,Ghana,en,1556278560,1562072349,1561108536,1562068566,102.176.65.64,Male,GH
727,361,1,0,0,0,,Nigeria,en,1552597974,1563404117,1563304658,1563400778,154.120.98.155,Male,NG
728,728,1,0,0,0,,Ethiopia,en,0,0,0,0,,Male,ET
729,185,1,0,0,0,,Nigeria,en,1550502129,1562588560,1562584660,1562584718,41.78.138.67,Male,NG
730,714,1,0,0,0,,Ghana,en,1556283676,1558972040,1556283676,1558972040,102.176.65.17,Male,GH
731,722,1,0,0,0,,Burkina Faso,en,0,0,0,0,,Male,BF
732,731,1,0,0,0,,Ethiopia,en,0,0,0,0,,Female,ET
733,468,1,0,0,0,,Nigeria,en,1556112622,1563745245,1556640321,1563745179,169.159.94.75,Male,NG
734,991,1,0,0,0,,Ghana,en,1562658304,1563761944,1563645393,1563761944,197.255.118.132,Male,GH
735,726,1,0,0,0,,Nigeria,en,1556361390,1562038114,1556361390,1562037538,197.211.57.132,Male,NG
736,209,1,0,0,0,,Kenya,en,1550773283,1556356268,1556240394,1556356089,41.90.74.12,Female,KE
737,727,1,0,0,0,,Kenya,en,1556268150,1556268412,0,1556268150,41.80.0.3,Male,KE
738,753,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
739,724,1,0,0,0,,Nigeria,en,1556268875,1556269320,0,1556268875,41.217.95.16,Male,NG
740,718,1,0,0,0,,Nigeria,en,1556275116,1556289327,1556275116,1556288949,105.112.88.173,Male,NG
741,732,1,0,0,0,,Nigeria,en,1556280588,1556281013,0,1556280588,146.230.0.1,Male,NG
742,749,1,0,0,0,,Kenya,en,1556705825,1557312846,1556869736,1557312846,197.232.43.131,Male,KE
743,199,1,0,0,0,,Ghana,en,1550340277,1557767302,1557431820,1557754615,197.159.128.46,Female,GH
744,759,1,0,0,0,,Nigeria,en,1557756236,1562670548,1557756236,1562670548,196.11.235.80,Male,NG
745,797,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
746,754,1,0,0,0,,South Africa,en,1556721475,1559064417,1556721475,1559064417,41.246.27.107,Female,ZA
747,751,1,0,0,0,,Uganda,en,1556684601,1556684741,0,1556684601,41.210.141.184,Male,UG
748,765,1,0,0,0,,Ghana,en,1556643608,1556686596,1556643608,1556686530,154.160.7.110,Male,GH
749,755,1,0,0,0,,Uganda,en,0,0,0,0,,Female,UG
750,766,1,0,0,0,,Ghana,en,1556651536,1561247330,1558746223,1561247264,41.66.199.132,Male,GH
751,390,1,0,0,0,,Germany,en,1554487926,1563635119,1563635086,1563635119,197.156.95.71,Male,DE
752,201,1,0,0,0,,Kenya,en,1550667339,1563449746,1554110708,1558330899,197.232.18.53,Male,KE
753,745,1,0,0,0,,Ghana,en,1557262916,1557263137,0,1557262916,154.160.24.119,Male,GH
754,758,1,0,0,0,,Nigeria,en,1556655612,1559626591,1556655612,1559624066,197.210.46.142,Male,NG
755,746,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
756,742,1,0,0,0,,Ghana,en,1556698586,1558054712,1557899237,1558049229,102.176.65.136,Male,GH
757,757,1,0,0,0,,Nigeria,en,1556650490,1562274688,1561473554,1562273739,197.210.52.22,Male,NG
758,762,1,0,0,0,,Ethiopia,en,0,0,0,0,,Male,ET
759,763,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
760,767,1,0,0,0,,Kenya,en,0,0,0,0,,Female,KE
761,741,1,0,0,0,,Ghana,en,1556639622,1556640796,0,1556639622,41.242.136.81,Male,GH
762,743,1,0,0,0,,Nigeria,en,1556642670,1556643203,0,1556642670,129.205.112.134,Female,NG
763,750,1,0,0,0,,Ghana,en,1556687734,1556765865,1556687734,1556761553,156.38.123.221,Male,GH
764,764,1,0,0,0,,Ghana,en,1556703706,1556708297,0,1556703706,41.204.44.10,Male,GH
765,761,1,0,0,0,,"Tanzania, UNITED REPUBLIC OF",en,0,0,0,0,,Male,TZ
766,773,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
767,7,1,0,0,0,,Germany,en,1548496355,1563359130,1563358989,1563359040,154.160.9.83,Male,DE
768,747,1,0,0,0,,Ghana,en,1556637629,1562190647,1559004772,1562190442,41.223.72.15,Female,GH
769,411,1,0,0,0,,Ghana,en,1556127428,1556968995,1556819425,1556968267,197.255.127.159,Male,GH
770,347,1,0,0,0,,Kenya,en,1552557331,1558953990,1557928196,1558951228,41.80.166.135,Male,KE
771,800,1,0,0,0,,Rwanda,en,0,0,0,0,,Female,RW
772,912,1,0,0,0,,Zimbabwe,en,0,0,0,0,,Female,ZW
773,756,1,0,0,0,,Nigeria,en,1556637600,1556638202,0,1556637600,129.205.112.130,Male,NG
774,549,1,0,0,0,,Ghana,en,1556294819,1562467515,1557278946,1562467378,154.160.3.127,Male,GH
775,25,1,0,0,0,,Germany,en,1549578691,1563582394,1563211210,1563581989,183.83.70.71,Male,DE
776,803,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
777,804,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
778,802,1,0,0,0,,Nigeria,en,1557608905,1558186227,1557608905,1558185583,197.255.118.131,Male,NG
779,607,1,0,0,0,,Nigeria,en,1556113224,1564053542,1563475171,1564051129,41.215.245.151,Female,NG
780,913,1,0,0,0,,Ghana,en,1558887110,1558887254,0,1558887110,41.66.202.18,Male,GH
781,893,1,0,0,0,,Niger,en,1558022541,1558024765,0,1558022541,197.210.61.136,Male,NE
782,894,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
783,752,1,0,0,0,,Kenya,en,1556643481,1556644025,0,1556643481,154.76.87.249,Female,KE
784,464,1,0,0,0,,Rwanda,en,1556356443,1562683074,1562068242,1562682690,197.157.155.139,Male,RW
785,102,1,0,0,0,,Togo,en,1550331473,1556733539,1556627639,1556731889,146.230.0.1,Male,TG
786,801,1,0,0,0,,Rwanda,en,1558434444,1558447523,1558434444,1558447523,41.242.142.194,Male,RW
787,828,1,0,0,0,,Ghana,en,1557735592,1557736818,0,1557735592,41.66.226.12,Male,GH
788,814,1,0,0,0,,Kenya,en,1559075308,1559075590,0,1559075308,102.166.37.81,Male,KE
789,885,1,0,0,0,,Ghana,en,1558098932,1558099214,0,1558098932,197.251.229.242,Female,GH
790,827,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
791,809,1,0,0,0,,Ghana,en,1557653501,1557654090,0,1557653501,154.160.21.94,Female,GH
792,810,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
793,811,1,0,0,0,,Kenya,en,0,0,0,0,,Female,KE
794,816,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
795,819,1,0,0,0,,"Tanzania, UNITED REPUBLIC OF",en,0,0,0,0,,Female,TZ
796,820,1,0,0,0,,Kenya,en,0,0,0,0,,Female,KE
797,821,1,0,0,0,,Somalia,en,0,0,0,0,,Male,SO
798,822,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
799,823,1,0,0,0,,Kenya,en,0,0,0,0,,Female,KE
800,824,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
801,830,1,0,0,0,,Nigeria,en,1557604787,1558004517,1557604787,1558003154,197.210.55.122,Male,NG
802,829,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
803,815,1,0,0,0,,Ghana,en,1557640295,1557669795,1557658988,1557669795,41.66.203.1,Male,GH
804,831,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
805,832,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
806,833,1,0,0,0,,Kenya,en,0,0,0,0,,Male,KE
807,835,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
808,817,1,0,0,0,,Nigeria,en,1558953389,1558953937,0,1558953389,41.184.88.189,Male,NG
809,813,1,0,0,0,,Kenya,en,1558951339,1558955526,0,1558951339,154.122.9.118,Female,KE
810,826,1,0,0,0,,Ghana,en,1557604229,1557772350,1557604229,1557772350,154.160.20.158,Female,GH
811,863,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
812,846,1,0,0,0,,Nigeria,en,1557658988,1559347647,1558948033,1559347647,197.210.45.20,Male,NG
813,179,1,0,0,0,,Mali,en,1550538606,1563197824,1553418423,1563197824,217.64.103.77,Male,ML
814,808,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
815,774,1,0,0,0,,Ethiopia,en,0,0,0,0,,Male,ET
816,848,1,0,0,0,,Nigeria,en,1561099323,1561100635,0,1561099323,105.112.98.4,Male,NG
817,776,1,0,0,0,,Botswana,en,0,0,0,0,,Female,BW
818,778,1,0,0,0,,Rwanda,en,0,0,0,0,,Male,RW
819,779,1,0,0,0,,Gambia,en,0,0,0,0,,Male,GM
820,781,1,0,0,0,,Ethiopia,en,0,0,0,0,,Male,ET
821,782,1,0,0,0,,Malawi,en,0,0,0,0,,Male,MW
822,837,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
823,839,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
824,841,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
825,845,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
826,850,1,0,0,0,,Togo,en,0,0,0,0,,Male,TG
827,840,1,0,0,0,,Ghana,en,1557604475,1557604613,0,1557604475,41.215.171.173,Male,GH
828,777,1,0,0,0,,Rwanda,en,1557691216,1557693778,0,1557691216,41.138.87.72,Male,RW
829,775,1,0,0,0,,Ethiopia,en,1557754358,1557842151,1557825841,1557826626,197.156.68.61,Male,ET
830,843,1,0,0,0,,Nigeria,en,1557738351,1557873302,1557860585,1557873302,41.203.78.149,Female,NG
831,849,1,0,0,0,,Kenya,en,1557728995,1557735438,0,1557728995,105.54.100.226,Female,KE
832,780,1,0,0,0,,Gambia,en,1557606965,1557665250,1557611200,1557665250,197.231.205.11,Male,GM
833,847,1,0,0,0,,Ghana,en,1557656952,1557675298,1557656952,1557675024,41.57.212.68,Male,GH
834,916,1,0,0,0,,"Tanzania, UNITED REPUBLIC OF",en,0,0,0,0,,Female,TZ
835,795,1,0,0,0,,Ghana,en,1557733100,1559233550,1557733100,1559233550,129.122.16.102,Male,GH
836,787,1,0,0,0,,Kenya,en,0,0,0,0,,Female,KE
837,788,1,0,0,0,,Zimbabwe,en,0,0,0,0,,Female,ZW
838,480,1,0,0,0,,Nigeria,en,1556113952,1563203198,1558667151,1563203198,41.203.78.30,Male,NG
839,790,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
840,793,1,0,0,0,,Burkina Faso,en,1557730465,1557730815,0,1557730465,41.138.102.83,Male,BF
841,792,1,0,0,0,,Rwanda,en,0,0,0,0,,Female,RW
842,807,1,0,0,0,,Ghana,en,1558109014,1559890802,1558109014,1559890728,41.204.44.248,Female,GH
843,818,1,0,0,0,,Nigeria,en,1557786474,1559169153,1557786474,1559168659,197.210.52.245,Male,NG
844,838,1,0,0,0,,Ghana,en,1557615203,1557784253,1557615203,1557783512,154.160.24.50,Male,GH
845,796,1,0,0,0,,Nigeria,en,1557609055,1562499358,1561245478,1562499187,197.210.226.27,Male,NG
846,805,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
847,806,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
848,786,1,0,0,0,,Nigeria,en,1557651391,1558954119,1557651391,1558945207,105.112.50.219,Female,NG
849,812,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
850,836,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
851,799,1,0,0,0,,Ghana,en,1557736586,1557737024,0,1557736586,154.160.27.109,Female,GH
852,785,1,0,0,0,,Nigeria,en,1557679707,1558950119,1557679842,1558950119,197.210.226.160,Male,NG
853,784,1,0,0,0,,"Tanzania, UNITED REPUBLIC OF",en,1557744392,1557744554,0,1557744392,41.75.220.40,Male,TZ
854,789,1,0,0,0,,Rwanda,en,1557650063,1558078166,1557650063,1558074601,102.146.200.198,Male,RW
855,834,1,0,0,0,,Ghana,en,1557645737,1557646221,0,1557645737,154.160.19.60,Male,GH
856,791,1,0,0,0,,Chad,en,1557647546,1557647546,0,1557647546,197.239.81.2,Male,TD
857,798,1,0,0,0,,Nigeria,en,1557605126,1557679917,1557661455,1557679670,197.210.53.124,Male,NG
858,852,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
859,853,1,0,0,0,,Ghana,en,0,0,0,0,,Male,GH
860,881,1,0,0,0,,"Tanzania, UNITED REPUBLIC OF",en,1558006960,1558007353,0,1558006960,41.93.80.34,Male,TZ
861,317,1,0,0,0,,Nigeria,en,1552620793,1563223208,1556576628,1563223208,105.112.44.180,Male,NG
862,878,1,0,0,0,,Ethiopia,en,1558008960,1558022934,1558008960,1558022731,197.156.111.165,Male,ET
863,50,1,0,0,0,,Ghana,en,1549720778,1557805123,1555100393,1557804007,154.160.11.186,Male,GH
864,866,1,0,0,0,,Ghana,en,1558014333,1559031713,1558968232,1559031611,154.160.18.225,Male,GH
865,884,1,0,0,0,,Kenya,en,0,0,0,0,,Male,KE
866,870,1,0,0,0,,Ethiopia,en,1558008615,1558008997,1558008615,1558008909,213.55.79.49,Female,ET
867,897,1,0,0,0,,Nigeria,en,1558894427,1559054447,1558894427,1559054370,105.112.46.28,Male,NG
868,1002,1,0,0,0,,Nigeria,en,1562581960,1562836355,1562581960,1562835996,105.112.55.147,Male,NG
869,868,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
870,871,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
871,874,1,0,0,0,,Uganda,en,0,0,0,0,,Female,UG
872,875,1,0,0,0,,Kenya,en,0,0,0,0,,Male,KE
873,876,1,0,0,0,,Nigeria,en,0,0,0,0,,Female,NG
874,877,1,0,0,0,,Kenya,en,0,0,0,0,,Female,KE
875,880,1,0,0,0,,Ethiopia,en,0,0,0,0,,Male,ET
876,882,1,0,0,0,,Nigeria,en,0,0,0,0,,Female,NG
877,883,1,0,0,0,,Kenya,en,0,0,0,0,,Female,KE
878,879,1,0,0,0,,Ghana,en,1558044435,1558997663,1558909875,1558997176,41.242.136.45,Male,GH
879,867,1,0,0,0,,Ghana,en,1558028117,1558529250,1558450560,1558528608,102.176.89.70,Male,GH
880,856,1,0,0,0,,Nigeria,en,1557661425,1558972749,1558206165,1558972596,41.58.126.125,Male,NG
881,854,1,0,0,0,,Nigeria,en,1557906020,1557906564,0,1557906020,154.66.45.137,Female,NG
882,855,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
883,857,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
884,858,1,0,0,0,,Ghana,en,0,0,0,0,,Female,GH
885,859,1,0,0,0,,Nigeria,en,0,0,0,0,,Female,NG
886,860,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
887,886,1,0,0,0,,Nigeria,en,0,0,0,0,,Male,NG
888,861,1,0,0,0,,"Congo, Democratic Republic of the",en,1557779845,1557780225,0,1557779845,197.157.209.7,Male,CD
